,WHORegionCode,WHORegionName,CountryIso3,CountryTerritoryArea,IncomeWorldBankJune,Year,AntimicrobialClass,ATC4,ATC4Name,RouteOfAdministration,DDD,DID,Notes
154,EUR,European Region,ARM,Armenia,Upper middle income,2020,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),O,1955819.79167,1.909892754,
155,EUR,European Region,ARM,Armenia,Upper middle income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),O,65851.66667,0.064305322,
156,EUR,European Region,ARM,Armenia,Upper middle income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),P,60.0,5.86e-05,
157,EUR,European Region,ARM,Armenia,Upper middle income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),O,51854.66667,0.050637003,
158,EUR,European Region,ARM,Armenia,Upper middle income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AK,Other drugs for treatment of tuberculosis (J04AK),O,77604.4,0.075782075,
159,EUR,European Region,ARM,Armenia,Upper middle income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AM,Combinations of drugs for treatment of tuberculosis (J04AM),O,247863.0,0.242042621,
160,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),O,1462716.0,1.420775102,
161,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01BA,Amphenicols (J01BA),O,318546.6667,0.309412882,
162,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01BA,Amphenicols (J01BA),P,1196.3333333,0.001162031,
163,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),O,1642550.0,1.595452668,
164,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),P,7839.166667,0.007614392,
165,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),P,95833.33334,0.093085475,
166,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",O,1540399.2,1.496230869,
167,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",P,16613.5238129,0.016137159,
168,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),O,75548.5,0.073382275,
169,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),P,59826.66667,0.058111239,
170,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),O,78930.0,0.076666816,
171,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),P,21297.9166667,0.020687236,
172,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),O,258830.0,0.251408489,
173,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),P,966877.0,0.939153444,
174,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DE,Fourth-generation cephalosporins (J01DE),P,3007.5,0.002921265,
175,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DH,Carbapenems (J01DH),P,5234.833333,0.005084733,
176,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",O,651171.0,0.632499777,
177,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),O,2280730.708,2.215334628,
178,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),P,394.0,0.000382703,
179,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),O,18840.0,0.018299795,
180,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01GA,Streptomycins (J01GA),P,98800.0,0.095967078,
181,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),P,45000.16667,0.043709864,
182,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),O,1365060.0,1.325919223,
183,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),P,126924.125,0.123284791,
184,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01MB,Other quinolones (J01MB),O,43090.0,0.041854467,
185,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XA,Glycopeptide antibacterials (J01XA),P,6115.0,0.005939663,
186,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XD,Imidazole derivatives (J01XD),P,146052.0,0.141864207,
187,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XE,Nitrofuran derivatives (J01XE),O,712910.0,0.692468517,
188,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),O,67026.5,0.065104629,
189,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",P01AB,Nitroimidazole derivatives (P01AB),O,458545.41667,0.445397406,
190,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",A07AA,Antibiotics (A07AA),O,391506.66667,0.380280878,
191,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",D01BA,Antifungals for systemic use (D01BA),O,169036.0,0.16418918,
192,EUR,European Region,ARM,Armenia,Upper middle income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),O,754201.0,0.732575567,
193,EUR,European Region,ARM,Armenia,Upper middle income,2019,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),O,57587.0,0.055935791,
194,EUR,European Region,ARM,Armenia,Upper middle income,2019,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),P,283.4375,0.00027531,
195,EUR,European Region,ARM,Armenia,Upper middle income,2019,Antivirals for systemic use (ATC J05),J05AE,Protease inhibitors (J05AE),O,490.0,0.000475957,
196,EUR,European Region,ARM,Armenia,Upper middle income,2019,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),O,46903.6870767,0.045558804,
197,EUR,European Region,ARM,Armenia,Upper middle income,2019,Antivirals for systemic use (ATC J05),J05AG,Non-nucleoside reverse transcriptase inhibitors (J05AG),O,30062.5,0.029200509,
198,EUR,European Region,ARM,Armenia,Upper middle income,2019,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),O,39550.0,0.038415971,
199,EUR,European Region,ARM,Armenia,Upper middle income,2019,Antivirals for systemic use (ATC J05),J05AJ,Integrase inhibitors (J05AJ),O,25440.0,0.024710551,
200,EUR,European Region,ARM,Armenia,Upper middle income,2019,Antivirals for systemic use (ATC J05),J05AP,Antivirals for treatment of hcv infections (J05AP),O,67788.0,0.065844295,
201,EUR,European Region,ARM,Armenia,Upper middle income,2019,Antivirals for systemic use (ATC J05),J05AR,"Antivirals for treatment of hiv infections, combinations (J05AR)",O,344370.0,0.334495775,
202,EUR,European Region,ARM,Armenia,Upper middle income,2019,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),O,569605.0417,0.553272585,
203,EUR,European Region,ARM,Armenia,Upper middle income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),O,75333.33333,0.073173278,
204,EUR,European Region,ARM,Armenia,Upper middle income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),O,17861.33333,0.01734919,
205,EUR,European Region,ARM,Armenia,Upper middle income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AK,Other drugs for treatment of tuberculosis (J04AK),O,248152.1876,0.241036845,
206,EUR,European Region,ARM,Armenia,Upper middle income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AM,Combinations of drugs for treatment of tuberculosis (J04AM),O,57319.5,0.055675961,
207,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A07AA,Antibiotics (A07AA),O,375.0,0.000362199,
208,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),O,1807756.0,1.746045,
209,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01BA,Amphenicols (J01BA),O,286855.0,0.277062689,
210,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01BA,Amphenicols (J01BA),P,892.6666667,0.000862194,
211,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),O,2263362.667,2.186098713,
212,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),P,10388.33333,0.010033709,
213,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),P,76405.0,0.073796778,
214,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),O,875.0,0.00084513,
215,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",O,1275828.733,1.232276026,
216,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",P,14801.6190473,0.014296339,
217,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),O,67585.5,0.065278347,
218,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),P,57021.33333,0.055074808,
219,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),O,50700.0,0.048969264,
220,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),P,18397.5833333,0.01776955,
221,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),O,186831.666667,0.180453832,
222,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),P,775009.75,0.748553399,
223,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DE,Fourth-generation cephalosporins (J01DE),P,3367.5,0.003252544,
224,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01DH,Carbapenems (J01DH),P,9228.0,0.008912985,
225,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",O,1461712.75,1.411814557,
226,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),O,1797099.41633,1.735752197,
227,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),P,728.0,0.000703148,
228,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),O,19410.0,0.018747405,
229,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),P,12.5,1.21e-05,
230,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01GA,Streptomycins (J01GA),P,77800.0,0.075144157,
231,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),P,54147.5,0.052299078,
232,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),O,1703936.5,1.645769563,
233,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),P,88299.75,0.085285479,
234,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01MB,Other quinolones (J01MB),O,97685.0,0.094350347,
235,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01RA,Combinations of antibacterials (J01RA),O,288.0,0.000278169,
236,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XA,Glycopeptide antibacterials (J01XA),P,3011.5,0.002908697,
237,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),P,1066.666667,0.001030254,
238,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XD,Imidazole derivatives (J01XD),P,92981.66667,0.08980757,
239,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XE,Nitrofuran derivatives (J01XE),O,721752.5,0.697114181,
240,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),O,53241.0,0.051423523,
241,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",P01AB,Nitroimidazole derivatives (P01AB),O,443361.25,0.428226316,
242,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antimalarials (ATC P01B),P01BF,"Artemisinin and derivatives, combinations (P01BF)",O,51.4285714,4.97e-05,
243,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",A07AA,Antibiotics (A07AA),O,284126.6667,0.274427492,
244,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",D01BA,Antifungals for systemic use (D01BA),O,145558.0,0.140589116,
245,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),O,878897.25,0.848894512,
246,EUR,European Region,ARM,Armenia,Upper middle income,2018,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),P,1325.0,0.001279769,
247,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),O,113036.33333,0.109177635,
248,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),P,176.0,0.000169992,
249,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antivirals for systemic use (ATC J05),J05AC,Cyclic amines (J05AC),O,9000.0,0.008692769,
250,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antivirals for systemic use (ATC J05),J05AE,Protease inhibitors (J05AE),O,622.5,0.00060125,
251,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),O,27996.9115667,0.027041187,
252,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antivirals for systemic use (ATC J05),J05AG,Non-nucleoside reverse transcriptase inhibitors (J05AG),O,3475.0,0.003356375,
253,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),I,770.0,0.000743715,
254,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),O,600.0,0.000579518,
255,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antivirals for systemic use (ATC J05),J05AJ,Integrase inhibitors (J05AJ),O,7560.0,0.007301926,
256,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antivirals for systemic use (ATC J05),J05AP,Antivirals for treatment of hcv infections (J05AP),O,63868.0,0.061687751,
257,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antivirals for systemic use (ATC J05),J05AR,"Antivirals for treatment of hiv infections, combinations (J05AR)",O,275340.0,0.265940774,
258,EUR,European Region,ARM,Armenia,Upper middle income,2018,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),O,962205.66667,0.929359046,
259,EUR,European Region,ARM,Armenia,Upper middle income,2018,Drugs for the treatment of tuberculosis (ATC J04A),J04AA,Aminosalicylic acid and derivatives (J04AA),O,13000.0,0.012556222,
260,EUR,European Region,ARM,Armenia,Upper middle income,2018,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),O,20500.0,0.019800196,
261,EUR,European Region,ARM,Armenia,Upper middle income,2018,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),P,8000.0,0.007726906,
262,EUR,European Region,ARM,Armenia,Upper middle income,2018,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),O,29890.66667,0.028870295,
